AltAGL,E1 RPM,IAS,LatAc,NormAc,Pitch,Roll
2.0,969.6,0.0,0.0,0.01,2.16,0.29
2.0,966.8,0.0,0.0,0.03,2.11,0.14
2.0,967.9,0.0,0.0,-0.02,1.94,0.1
3.0,968.1,0.0,0.01,-0.05,1.63,0.1
2.0,965.3,0.0,0.0,-0.01,1.87,0.1
2.0,966.0,0.0,-0.01,0.0,1.71,0.04
2.0,929.6,0.0,0.0,-0.02,1.7,0.01
2.0,830.0,0.0,0.0,0.01,1.92,0.0
2.0,792.2,0.0,0.01,0.0,1.72,-0.03
1.0,781.5,0.0,0.01,0.0,1.66,-0.07
1.0,780.9,0.0,0.02,-0.05,1.76,-0.21
1.0,777.9,0.0,0.02,-0.01,2.22,0.02
1.0,781.1,0.0,0.0,0.04,1.96,0.08
1.0,780.6,0.0,0.0,0.01,1.81,0.18
1.0,784.7,0.0,-0.02,0.0,1.85,0.03
2.0,782.4,0.0,-0.01,0.02,2.09,0.25
2.0,779.0,0.0,0.01,0.01,2.26,0.36
1.0,776.6,0.0,0.01,0.02,2.34,0.1
1.0,779.7,0.0,0.01,0.03,2.47,0.07
2.0,780.5,0.0,-0.02,0.01,2.34,0.15
2.0,780.7,0.0,-0.02,0.01,2.29,0.18
1.0,779.7,0.0,0.0,-0.03,2.36,-0.02
1.0,778.0,0.0,-0.01,0.0,2.38,0.01
1.0,779.1,0.0,0.0,-0.01,2.25,-0.04
1.0,781.1,0.0,-0.01,-0.04,1.94,-0.03
1.0,778.3,0.0,0.03,0.0,1.98,-0.07
1.0,777.4,0.0,-0.01,-0.05,1.93,-0.2
2.0,780.4,0.0,0.01,-0.01,1.88,-0.12
1.0,778.5,0.0,-0.02,0.03,2.13,0.13
2.0,781.0,0.0,0.0,-0.01,1.92,0.14
2.0,777.2,0.0,0.0,-0.02,1.86,0.0
2.0,784.1,0.0,0.0,0.01,1.81,-0.03
0.0,780.8,0.0,0.0,-0.01,1.92,-0.02
0.0,784.4,0.0,-0.01,0.0,2.01,0.0
1.0,779.6,0.0,-0.01,0.0,1.93,0.09
1.0,780.3,0.0,-0.02,-0.02,1.88,0.08
1.0,778.4,0.0,0.02,-0.02,2.08,0.15
1.0,779.3,0.0,-0.01,0.03,2.19,0.08
2.0,776.1,0.0,-0.02,0.01,1.99,0.01
2.0,779.8,0.0,-0.01,-0.05,1.83,0.11
2.0,780.4,0.0,-0.02,0.04,2.21,0.15
2.0,780.6,0.0,-0.02,-0.01,1.88,-0.14
